05124;Märsta;5121;59.6276873948828;17.8609501836184;C;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
05125;Märsta;5121;59.6234652020521;17.8609100977833;C;RAILWSTN;2012-06-29 00:00:00.000;2012-06-29 00:00:00.000
05131;Stockholms södra;5131;59.3135317369292;18.0620271082888;A;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
05132;Stockholms södra;5131;59.3135443524777;18.0618171630694;A;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
05133;Stockholms södra;5131;59.3136229521789;18.0619453265923;A;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
05134;Stockholms södra;5131;59.3136148940569;18.0618920972834;A;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
05135;Årstaberg;5135;59.2993431403456;18.0275698409024;A;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
05136;Årstaberg;5135;59.3000263195401;18.0291068162036;A;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
05141;Älvsjö;5141;59.2785257456820;18.0102632742484;A;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
05142;Älvsjö;5141;59.2785858644647;18.0104250818383;A;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
05143;Älvsjö;5141;59.2785427953090;18.0103170167465;A;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
05144;Älvsjö;5141;59.2785858644647;18.0104250818383;A;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
05151;Stuvsta;5151;59.2532754353359;17.9958502364248;B;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
05152;Stuvsta;5151;59.253284405428;17.9958508119492;B;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
05161;Huddinge;5161;59.2374139676809;17.9805147945528;B;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
05162;Huddinge;5161;59.2373789647688;17.9804599896234;B;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
05171;Flemingsberg;5171;59.2190463433643;17.9472043350477;B;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
05172;Flemingsberg;5171;59.2190113259572;17.9471495938082;B;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
05173;Flemingsberg;5171;59.2190511610531;17.9472101460963;B;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
